,GO_id,Original_freq,Human_freq,Odds_ratio,p-value,GO_description
352,0048738,2,10,75.1236641221374,0.0004674507812696679,cardiac muscle tissue development
353,0030315,2,26,28.884321785085145,0.0026026744680872635,T-tubule
354,0030073,1,20,18.634848484848487,0.055108146315367035,insulin secretion
355,0032839,1,15,24.8489898989899,0.04226698180934601,dendrite cytoplasm
356,0090559,2,4,187.8320610687023,0.00010737241616231746,regulation of membrane permeability
357,0009611,2,40,18.76946564885496,0.0057840765835890755,response to wounding
358,0007156,1,44,8.46625344352617,0.11440630935529955,homophilic cell adhesion via plasma membrane adhesion molecules
359,1902807,1,2,186.41666666666666,0.008063662225089469,negative regulation of cell cycle G1/S phase transition
360,0008306,1,15,24.8489898989899,0.04226698180934601,associative learning
361,0022612,2,4,187.8320610687023,0.00010737241616231746,gland morphogenesis
362,1904115,2,25,30.04030534351145,0.002421031610058734,axon cytoplasm
363,0097120,6,8,290.59842519685037,1.0087522459152654e-12,receptor localization to synapse
364,0048853,1,5,74.56212121212121,0.01606278677669752,forebrain morphogenesis
365,0038061,1,51,7.303178847296494,0.13099511995282817,NIK/NF-kappaB signaling
366,0048013,1,61,6.1046944858420265,0.15415977536056416,ephrin receptor signaling pathway
367,0005520,2,5,150.26259541984732,0.0001500555666800178,insulin-like growth factor binding
368,0099149,1,9,41.42003367003367,0.026628779720874435,regulation of postsynaptic neurotransmitter receptor internalization
369,0098924,1,1,372.84090909090907,0.005382971101556653,retrograde trans-synaptic signaling by nitric oxide
370,0045159,2,4,187.8320610687023,0.00010737241616231746,myosin II binding
371,0008236,3,38,29.86518218623482,0.0001892674346807607,serine-type peptidase activity
372,1904825,1,2,186.41666666666666,0.008063662225089469,protein localization to microtubule plus-end
373,0032496,2,97,7.731014401510978,0.029501134881985434,response to lipopolysaccharide
374,0060216,1,8,46.59848484848485,0.023997886307368772,definitive hemopoiesis
375,0048787,1,1,372.84090909090907,0.005382971101556653,presynaptic active zone membrane
376,0070507,1,18,20.706228956228955,0.04999231537745499,regulation of microtubule cytoskeleton organization
377,0015333,1,1,372.84090909090907,0.005382971101556653,peptide:proton symporter activity
378,0022617,1,48,7.76010101010101,0.12392373429378245,extracellular matrix disassembly
379,0019900,3,61,18.595838587641865,0.0007070297404197647,kinase binding
380,1904106,1,1,372.84090909090907,0.005382971101556653,protein localization to microvillus
381,0098772,1,2,186.41666666666666,0.008063662225089469,molecular function regulator
382,0051660,2,5,150.26259541984732,0.0001500555666800178,establishment of centrosome localization
383,0016529,1,19,19.61602870813397,0.0525536578110337,sarcoplasmic reticulum
384,0006297,1,19,19.61602870813397,0.0525536578110337,"nucleotide-excision repair, DNA gap filling"
385,0050750,1,16,23.295454545454547,0.04484899569747581,low-density lipoprotein particle receptor binding
386,0031291,1,2,186.41666666666666,0.008063662225089469,Ran protein signal transduction
387,0090557,4,7,217.98006644518273,1.639571088748071e-08,establishment of endothelial intestinal barrier
388,0032414,1,6,62.13383838383838,0.018714908646951245,positive regulation of ion transmembrane transporter activity
389,0045186,1,2,186.41666666666666,0.008063662225089469,zonula adherens assembly
390,0010800,1,20,18.634848484848487,0.055108146315367035,positive regulation of peptidyl-threonine phosphorylation
391,0043198,3,18,63.07435897435897,2.4563716327843256e-05,dendritic shaft
392,0002363,1,1,372.84090909090907,0.005382971101556653,alpha-beta T cell lineage commitment
393,0035003,1,1,372.84090909090907,0.005382971101556653,subapical complex
394,0032281,2,5,150.26259541984732,0.0001500555666800178,AMPA glutamate receptor complex
395,0031307,1,13,28.673076923076923,0.03708215393556898,integral component of mitochondrial outer membrane
396,1905945,1,1,372.84090909090907,0.005382971101556653,regulation of response to calcium ion
397,0055085,1,79,4.712025316455696,0.19432230506882173,transmembrane transport
398,0006282,1,8,46.59848484848485,0.023997886307368772,regulation of DNA repair
399,0030011,2,4,187.8320610687023,0.00010737241616231746,maintenance of cell polarity
400,0006954,1,235,1.5790135396518374,0.47187551528590416,inflammatory response
401,0007270,1,5,74.56212121212121,0.01606278677669752,neuron-neuron synaptic transmission
402,0035249,1,10,37.277272727272724,0.02925263452870587,"synaptic transmission, glutamatergic"
403,0050900,2,107,7.007062852250838,0.03518032124629817,leukocyte migration
404,0006955,1,206,1.8023683436304796,0.42868101979197726,immune response
405,0010971,1,18,20.706228956228955,0.04999231537745499,positive regulation of G2/M transition of mitotic cell cycle
406,0001975,1,22,16.9400826446281,0.060196634319730394,response to amphetamine
407,0007417,1,54,6.897025813692481,0.13800985356503068,central nervous system development
408,0048488,1,23,16.2032279314888,0.0627306700661168,synaptic vesicle endocytosis
409,0005654,24,2127,4.874574604365885,3.2841740286747915e-09,nucleoplasm
410,0060044,1,13,28.673076923076923,0.03708215393556898,negative regulation of cardiac muscle cell proliferation
411,0010838,1,10,37.277272727272724,0.02925263452870587,positive regulation of keratinocyte proliferation
412,0007179,4,62,24.58314578644661,3.1922474200749275e-05,transforming growth factor beta receptor signaling pathway
413,0001878,1,10,37.277272727272724,0.02925263452870587,response to yeast
414,0005109,2,13,57.78391074574281,0.0007397392299002619,frizzled binding
415,0008285,7,236,11.530131826741997,4.727841584447496e-06,negative regulation of cell population proliferation
416,0001843,2,52,14.434527304756312,0.009412971400558582,neural tube closure
417,0060134,1,11,33.887741046831955,0.03186946941599283,prepulse inhibition
418,0097178,1,9,41.42003367003367,0.026628779720874435,ruffle assembly
419,0003713,2,161,4.651747190744867,0.07191023960648629,transcription coactivator activity
420,0033130,2,5,150.26259541984732,0.0001500555666800178,acetylcholine receptor binding
421,0042472,3,21,54.06043956043956,3.716052182100437e-05,inner ear morphogenesis
422,0032092,1,47,7.925370728562218,0.12155393802503046,positive regulation of protein binding
423,0015693,1,4,93.20454545454545,0.013403551050886307,magnesium ion transport
424,0071394,1,6,62.13383838383838,0.018714908646951245,cellular response to testosterone stimulus
425,0031110,1,8,46.59848484848485,0.023997886307368772,regulation of microtubule polymerization or depolymerization
426,0060022,1,2,186.41666666666666,0.008063662225089469,hard palate development
427,0017080,2,19,39.5315387705906,0.0014638876870518844,sodium channel regulator activity
428,0000981,1,318,1.164903754526396,0.5783939275896602,"DNA-binding transcription factor activity, RNA polymerase II-specific"
429,0055037,1,52,7.1625874125874125,0.13333963686481146,recycling endosome
430,0031252,1,22,16.9400826446281,0.060196634319730394,cell leading edge
431,0007286,1,31,12.019794721407624,0.08276033252357533,spermatid development
432,0010977,1,36,10.349326599326599,0.09506253582886767,negative regulation of neuron projection development
433,0016567,4,192,7.917312661498708,0.002016835993678327,protein ubiquitination
434,1905606,1,16,23.295454545454547,0.04484899569747581,regulation of presynapse assembly
435,0098919,3,3,378.5615384615385,3.804886034247344e-07,structural constituent of postsynaptic density
436,0008017,5,122,15.719134221311476,2.5752248261448783e-05,microtubule binding
437,0005516,3,109,10.396683133380382,0.0035208190376884215,calmodulin binding
438,0050821,2,111,6.754005914311258,0.03756120417893973,protein stabilization
439,0031253,2,7,107.32606324972737,0.00025632944327834477,cell projection membrane
440,0003712,1,40,9.313636363636364,0.1047862757889628,transcription coregulator activity
441,0051965,1,30,12.42070707070707,0.08028004634903484,positive regulation of synapse assembly
442,0005124,1,2,186.41666666666666,0.008063662225089469,scavenger receptor binding
443,0045177,6,43,54.02636879692364,4.348185260082459e-09,apical part of cell
444,0044306,1,11,33.887741046831955,0.03186946941599283,neuron projection terminus
445,0030018,4,76,20.048959608323134,6.803850036652102e-05,Z disc
446,0007166,2,126,5.948140070277475,0.04701171757905846,cell surface receptor signaling pathway
447,0140196,1,1,372.84090909090907,0.005382971101556653,positive regulation of adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process
448,0005200,2,41,18.311301433625022,0.006055580205410655,structural constituent of cytoskeleton
449,0030175,2,38,19.75813579750904,0.005258376960572185,filopodium
450,0050803,1,7,53.256493506493506,0.021359935542157225,regulation of synapse structure or activity
451,0090307,1,19,19.61602870813397,0.0525536578110337,mitotic spindle assembly
452,0043297,1,5,74.56212121212121,0.01606278677669752,apical junction assembly
453,0043687,2,193,3.8779416999564926,0.09755282271326078,post-translational protein modification
454,0019068,1,10,37.277272727272724,0.02925263452870587,virion assembly
455,0007204,2,76,9.87143431096826,0.01894197426824691,positive regulation of cytosolic calcium ion concentration
456,0045859,1,9,41.42003367003367,0.026628779720874435,regulation of protein kinase activity
457,0097107,1,3,124.27525252525253,0.010737182529247623,postsynaptic density assembly
458,0005829,56,2893,11.645162303993967,2.7296706559633672e-33,cytosol
459,0045296,11,210,21.040827478532396,2.645967127036256e-11,cadherin binding
460,0021747,1,3,124.27525252525253,0.010737182529247623,cochlear nucleus development
461,0048669,1,2,186.41666666666666,0.008063662225089469,collateral sprouting in absence of injury
462,0043366,1,3,124.27525252525253,0.010737182529247623,beta selection
463,0016301,1,57,6.533625730994152,0.14496838553084937,kinase activity
464,0097645,1,1,372.84090909090907,0.005382971101556653,amylin binding
465,0017154,1,9,41.42003367003367,0.026628779720874435,semaphorin receptor activity
466,0001934,4,121,12.581203152027676,0.0003796867873783214,positive regulation of protein phosphorylation
467,0005085,3,56,20.25824175824176,0.0005571161011843977,guanyl-nucleotide exchange factor activity
468,0060193,1,2,186.41666666666666,0.008063662225089469,positive regulation of lipase activity
469,0043525,2,44,17.0617626648161,0.006904316841041136,positive regulation of neuron apoptotic process
470,0042769,1,31,12.019794721407624,0.08276033252357533,"DNA damage response, detection of DNA damage"
471,1903955,1,18,20.706228956228955,0.04999231537745499,positive regulation of protein targeting to mitochondrion
472,0006975,1,7,53.256493506493506,0.021359935542157225,DNA damage induced protein phosphorylation
473,0061061,1,8,46.59848484848485,0.023997886307368772,muscle structure development
474,1902961,1,6,62.13383838383838,0.018714908646951245,positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process
475,0071437,1,6,62.13383838383838,0.018714908646951245,invadopodium
476,0008233,1,47,7.925370728562218,0.12155393802503046,peptidase activity
477,0009986,5,342,5.582282529239766,0.0025766156626158437,cell surface
478,1900122,1,5,74.56212121212121,0.01606278677669752,positive regulation of receptor binding
479,0042056,1,26,14.332750582750583,0.07029216091150367,chemoattractant activity
480,0006378,1,20,18.634848484848487,0.055108146315367035,mRNA polyadenylation
481,1904778,1,4,93.20454545454545,0.013403551050886307,positive regulation of protein localization to cell cortex
482,0097105,1,8,46.59848484848485,0.023997886307368772,presynaptic membrane assembly
483,0007283,1,151,2.461619506321493,0.33690461707409197,spermatogenesis
484,0051045,1,6,62.13383838383838,0.018714908646951245,negative regulation of membrane protein ectodomain proteolysis
485,0070433,1,3,124.27525252525253,0.010737182529247623,negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway
486,0051289,1,69,5.396025472112429,0.172249382536712,protein homotetramerization
487,0046330,1,54,6.897025813692481,0.13800985356503068,positive regulation of JNK cascade
488,0031214,1,8,46.59848484848485,0.023997886307368772,biomineral tissue development
489,0007409,2,39,19.251125464865922,0.005518331294743324,axonogenesis
490,0007612,2,37,20.29255209407881,0.005004246330875868,learning
491,0048143,1,16,23.295454545454547,0.04484899569747581,astrocyte activation
492,1904862,1,6,62.13383838383838,0.018714908646951245,inhibitory synapse assembly
493,0048681,1,8,46.59848484848485,0.023997886307368772,negative regulation of axon regeneration
494,0044325,3,77,14.726973026973027,0.0013511553589701424,ion channel binding
495,0048041,1,19,19.61602870813397,0.0525536578110337,focal adhesion assembly
496,0004713,1,68,5.4754901960784315,0.17000935096208314,protein tyrosine kinase activity
497,0097449,1,5,74.56212121212121,0.01606278677669752,astrocyte projection
498,0005921,2,6,125.21628498727735,0.00019972036758544352,gap junction
499,0004712,1,23,16.2032279314888,0.0627306700661168,protein serine/threonine/tyrosine kinase activity
500,0061669,1,3,124.27525252525253,0.010737182529247623,spontaneous neurotransmitter secretion
501,0031340,1,4,93.20454545454545,0.013403551050886307,positive regulation of vesicle fusion
502,0032355,1,75,4.963737373737374,0.185564124504886,response to estradiol
503,0005576,8,881,3.5112826333711693,0.002926501931308788,extracellular region
504,0031434,1,9,41.42003367003367,0.026628779720874435,mitogen-activated protein kinase kinase binding
505,1990573,1,10,37.277272727272724,0.02925263452870587,potassium ion import across plasma membrane
506,1902950,1,3,124.27525252525253,0.010737182529247623,regulation of dendritic spine maintenance
507,0005811,1,32,11.643939393939394,0.08523398007832955,lipid droplet
508,0008630,1,38,9.804226475279107,0.09993743818008405,intrinsic apoptotic signaling pathway in response to DNA damage
509,0032266,1,18,20.706228956228955,0.04999231537745499,phosphatidylinositol-3-phosphate binding
510,0010942,2,23,32.65383338864919,0.0020765656352527122,positive regulation of cell death
511,0034364,1,11,33.887741046831955,0.03186946941599283,high-density lipoprotein particle
512,0031901,1,81,4.595491956603068,0.19866627743421858,early endosome membrane
513,0098815,1,3,124.27525252525253,0.010737182529247623,modulation of excitatory postsynaptic potential
514,0010801,1,12,31.06313131313131,0.03447930302123037,negative regulation of peptidyl-threonine phosphorylation
515,0061337,1,20,18.634848484848487,0.055108146315367035,cardiac conduction
516,0007059,1,50,7.449393939393939,0.1286443084233716,chromosome segregation
517,1905370,1,1,372.84090909090907,0.005382971101556653,serine-type endopeptidase complex
518,1990777,1,2,186.41666666666666,0.008063662225089469,lipoprotein particle
519,0016188,1,1,372.84090909090907,0.005382971101556653,synaptic vesicle maturation
520,0000185,1,7,53.256493506493506,0.021359935542157225,activation of MAPKKK activity
521,0002091,1,6,62.13383838383838,0.018714908646951245,negative regulation of receptor internalization
522,0043395,1,12,31.06313131313131,0.03447930302123037,heparan sulfate proteoglycan binding
523,0003774,1,21,17.747113997113996,0.05765579909562202,motor activity
524,0019065,1,1,372.84090909090907,0.005382971101556653,receptor-mediated endocytosis of virus by host cell
525,2000821,1,3,124.27525252525253,0.010737182529247623,regulation of grooming behavior
526,0045931,1,26,14.332750582750583,0.07029216091150367,positive regulation of mitotic cell cycle
527,0009408,1,31,12.019794721407624,0.08276033252357533,response to heat
528,0032991,15,402,15.435745003794587,6.104652076708717e-13,protein-containing complex
529,0030514,2,25,30.04030534351145,0.002421031610058734,negative regulation of BMP signaling pathway
530,0032290,1,1,372.84090909090907,0.005382971101556653,peripheral nervous system myelin formation
531,0032228,1,10,37.277272727272724,0.02925263452870587,"regulation of synaptic transmission, GABAergic"
532,0001755,1,20,18.634848484848487,0.055108146315367035,neural crest cell migration
533,0072520,1,8,46.59848484848485,0.023997886307368772,seminiferous tubule development
534,0030864,3,21,54.06043956043956,3.716052182100437e-05,cortical actin cytoskeleton
535,0030010,4,21,72.63935031376892,6.103651686414106e-07,establishment of cell polarity
536,0001837,1,24,15.527777777777779,0.0652579244198527,epithelial to mesenchymal transition
537,0043066,4,328,4.621667612024957,0.012720562697036092,negative regulation of apoptotic process
538,1904680,1,2,186.41666666666666,0.008063662225089469,peptide transmembrane transporter activity
539,1905896,1,1,372.84090909090907,0.005382971101556653,positive regulation of cellular response to tunicamycin
540,0016342,2,10,75.1236641221374,0.0004674507812696679,catenin complex
541,0071850,1,12,31.06313131313131,0.03447930302123037,mitotic cell cycle arrest
542,0048312,1,5,74.56212121212121,0.01606278677669752,intracellular distribution of mitochondria
543,0014065,1,25,14.906363636363636,0.06777841538542888,phosphatidylinositol 3-kinase signaling
544,0060997,2,12,62.600508905852415,0.0006422411354146347,dendritic spine morphogenesis
545,0007519,1,20,18.634848484848487,0.055108146315367035,skeletal muscle tissue development
546,0009635,1,7,53.256493506493506,0.021359935542157225,response to herbicide
547,1903690,1,3,124.27525252525253,0.010737182529247623,"negative regulation of wound healing, spreading of epidermal cells"
548,1905274,1,5,74.56212121212121,0.01606278677669752,regulation of modification of postsynaptic actin cytoskeleton
549,0032590,1,12,31.06313131313131,0.03447930302123037,dendrite membrane
550,0042383,3,47,24.14189852700491,0.0003418867938293509,sarcolemma
551,0014068,1,69,5.396025472112429,0.172249382536712,positive regulation of phosphatidylinositol 3-kinase signaling
552,0044304,1,4,93.20454545454545,0.013403551050886307,main axon
553,0048167,2,25,30.04030534351145,0.002421031610058734,regulation of synaptic plasticity
554,0030859,1,3,124.27525252525253,0.010737182529247623,polarized epithelial cell differentiation
555,0086002,1,13,28.673076923076923,0.03708215393556898,cardiac muscle cell action potential involved in contraction
556,0006303,1,49,7.601576994434137,0.12628718547219348,double-strand break repair via nonhomologous end joining
557,0001890,1,20,18.634848484848487,0.055108146315367035,placenta development
558,0031526,2,23,32.65383338864919,0.0020765656352527122,brush border membrane
559,0030154,1,178,2.087078651685393,0.3836540577678785,cell differentiation
560,0050890,2,22,34.13879250520472,0.001913811955266854,cognition
561,0070373,4,49,31.11343141907926,1.3326358497239355e-05,negative regulation of ERK1 and ERK2 cascade
562,0048812,4,38,40.12892696858425,5.212195080418025e-06,neuron projection morphogenesis
563,0001666,2,126,5.948140070277475,0.04701171757905846,response to hypoxia
564,0035567,1,7,53.256493506493506,0.021359935542157225,non-canonical Wnt signaling pathway
565,0010642,1,6,62.13383838383838,0.018714908646951245,negative regulation of platelet-derived growth factor receptor signaling pathway
566,0004725,3,72,15.751282051282052,0.0011214155088934321,protein tyrosine phosphatase activity
567,0001618,1,59,6.311890087313816,0.14957640458322574,virus receptor activity
568,0016363,2,70,10.71886586695747,0.016292068428039517,nuclear matrix
569,1903798,1,1,372.84090909090907,0.005382971101556653,regulation of production of miRNAs involved in gene silencing by miRNA
570,0006605,3,27,42.04188034188034,7.366442057836443e-05,protein targeting
571,0031673,1,1,372.84090909090907,0.005382971101556653,H zone
572,1990535,1,6,62.13383838383838,0.018714908646951245,neuron projection maintenance
573,0045930,4,17,89.73825809393524,2.91202790847079e-07,negative regulation of mitotic cell cycle
574,0016322,1,8,46.59848484848485,0.023997886307368772,neuron remodeling
575,0050661,1,22,16.9400826446281,0.060196634319730394,NADP binding
576,0042476,1,17,21.924688057041,0.047424100771552,odontogenesis
577,1990435,1,1,372.84090909090907,0.005382971101556653,upper tip-link density
578,0030042,1,6,62.13383838383838,0.018714908646951245,actin filament depolymerization
579,0043621,3,43,26.389803220035777,0.00026687990021144177,protein self-association
580,0014704,3,29,39.140848806366044,8.963983408297174e-05,intercalated disc
581,0043124,1,31,12.019794721407624,0.08276033252357533,negative regulation of I-kappaB kinase/NF-kappaB signaling
582,0001917,5,22,87.34730113636364,1.0145994200961773e-08,photoreceptor inner segment
583,0007263,1,12,31.06313131313131,0.03447930302123037,nitric oxide mediated signal transduction
584,0031410,5,134,14.307952425373134,3.968992948110019e-05,cytoplasmic vesicle
585,0030432,1,4,93.20454545454545,0.013403551050886307,peristalsis
586,0045197,9,15,238.06935483870967,7.194952514111843e-18,establishment or maintenance of epithelial cell apical/basal polarity
587,0060313,1,2,186.41666666666666,0.008063662225089469,negative regulation of blood vessel remodeling
588,0098839,7,23,118.82367149758454,1.7016704684638238e-12,postsynaptic density membrane
589,0035091,1,43,8.663319238900634,0.1120109632052418,phosphatidylinositol binding
590,0031143,1,15,24.8489898989899,0.04226698180934601,pseudopodium
591,0042802,18,859,8.811317507718783,3.0948556807626755e-11,identical protein binding
592,0004521,1,17,21.924688057041,0.047424100771552,endoribonuclease activity
593,0007205,1,16,23.295454545454547,0.04484899569747581,protein kinase C-activating G protein-coupled receptor signaling pathway
594,0002028,1,7,53.256493506493506,0.021359935542157225,regulation of sodium ion transport
595,0033688,1,3,124.27525252525253,0.010737182529247623,regulation of osteoblast proliferation
596,0042391,2,35,21.45299890948746,0.004513587859131591,regulation of membrane potential
597,0048854,1,6,62.13383838383838,0.018714908646951245,brain morphogenesis
598,0046785,1,9,41.42003367003367,0.026628779720874435,microtubule polymerization
599,0016264,1,5,74.56212121212121,0.01606278677669752,gap junction assembly
600,0008286,2,44,17.0617626648161,0.006904316841041136,insulin receptor signaling pathway
601,0097151,1,4,93.20454545454545,0.013403551050886307,positive regulation of inhibitory postsynaptic potential
602,0010596,1,15,24.8489898989899,0.04226698180934601,negative regulation of endothelial cell migration
603,0060236,1,12,31.06313131313131,0.03447930302123037,regulation of mitotic spindle organization
604,0001965,1,16,23.295454545454547,0.04484899569747581,G-protein alpha-subunit binding
605,0043531,1,26,14.332750582750583,0.07029216091150367,ADP binding
606,0033137,1,17,21.924688057041,0.047424100771552,negative regulation of peptidyl-serine phosphorylation
607,0031098,1,4,93.20454545454545,0.013403551050886307,stress-activated protein kinase signaling cascade
608,0030836,1,5,74.56212121212121,0.01606278677669752,positive regulation of actin filament depolymerization
609,0061178,1,9,41.42003367003367,0.026628779720874435,regulation of insulin secretion involved in cellular response to glucose stimulus
610,0015630,2,61,12.302590414215993,0.01264581643652987,microtubule cytoskeleton
611,0031642,1,6,62.13383838383838,0.018714908646951245,negative regulation of myelination
612,0034629,1,5,74.56212121212121,0.01606278677669752,cellular protein-containing complex localization
613,0022409,2,12,62.600508905852415,0.0006422411354146347,positive regulation of cell-cell adhesion
614,0042981,1,118,3.1521571648690294,0.2749638520489674,regulation of apoptotic process
615,0000715,1,23,16.2032279314888,0.0627306700661168,"nucleotide-excision repair, DNA damage recognition"
616,0090543,1,19,19.61602870813397,0.0525536578110337,Flemming body
617,0000132,1,18,20.706228956228955,0.04999231537745499,establishment of mitotic spindle orientation
618,0005788,1,143,2.5997563043017586,0.32238892761573007,endoplasmic reticulum lumen
619,0007338,1,21,17.747113997113996,0.05765579909562202,single fertilization
620,0045121,7,153,17.81517792302106,2.915227119834423e-07,membrane raft
621,0071526,1,14,26.624458874458874,0.039678040699299415,semaphorin-plexin signaling pathway
622,0044147,1,1,372.84090909090907,0.005382971101556653,negative regulation of development of symbiont involved in interaction with host
623,0061383,1,1,372.84090909090907,0.005382971101556653,trabecula morphogenesis
624,0017157,1,13,28.673076923076923,0.03708215393556898,regulation of exocytosis
625,0002369,1,1,372.84090909090907,0.005382971101556653,T cell cytokine production
626,0090065,1,1,372.84090909090907,0.005382971101556653,regulation of production of siRNA involved in RNA interference
627,0051497,2,16,46.94656488549618,0.0010722094192291154,negative regulation of stress fiber assembly
628,0045175,1,1,372.84090909090907,0.005382971101556653,basal protein localization
629,0006811,2,19,39.5315387705906,0.0014638876870518844,ion transport
630,0060024,1,1,372.84090909090907,0.005382971101556653,rhythmic synaptic transmission
631,1905893,1,1,372.84090909090907,0.005382971101556653,positive regulation of cellular response to thapsigargin
632,0033269,1,2,186.41666666666666,0.008063662225089469,internode region of axon
633,0046328,1,13,28.673076923076923,0.03708215393556898,regulation of JNK cascade
634,0005092,1,6,62.13383838383838,0.018714908646951245,GDP-dissociation inhibitor activity
635,0035372,1,5,74.56212121212121,0.01606278677669752,protein localization to microtubule
636,0006309,1,10,37.277272727272724,0.02925263452870587,apoptotic DNA fragmentation
637,0086077,1,1,372.84090909090907,0.005382971101556653,gap junction channel activity involved in AV node cell-bundle of His cell electrical coupling
638,0030422,2,10,75.1236641221374,0.0004674507812696679,production of siRNA involved in RNA interference
639,0050892,2,9,83.4724342663274,0.00039023165651438013,intestinal absorption
640,1903760,1,1,372.84090909090907,0.005382971101556653,regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization
641,0072384,1,4,93.20454545454545,0.013403551050886307,organelle transport along microtubule
642,0008013,5,55,34.91548295454545,6.391628154085131e-07,beta-catenin binding
643,0051895,1,13,28.673076923076923,0.03708215393556898,negative regulation of focal adhesion assembly
644,0072678,1,5,74.56212121212121,0.01606278677669752,T cell migration
645,0097431,1,11,33.887741046831955,0.03186946941599283,mitotic spindle pole
646,0098831,1,7,53.256493506493506,0.021359935542157225,presynaptic active zone cytoplasmic component
647,0071364,1,32,11.643939393939394,0.08523398007832955,cellular response to epidermal growth factor stimulus
648,0008284,3,302,3.7376974019358125,0.04985908275431692,positive regulation of cell population proliferation
649,1903523,1,2,186.41666666666666,0.008063662225089469,negative regulation of blood circulation
650,0046549,1,5,74.56212121212121,0.01606278677669752,retinal cone cell development
651,0045171,1,37,10.06941031941032,0.09750325375196296,intercellular bridge
652,0005769,4,138,11.027524997191327,0.0006140005778876346,early endosome
653,0030215,1,5,74.56212121212121,0.01606278677669752,semaphorin receptor binding
654,0055119,1,7,53.256493506493506,0.021359935542157225,relaxation of cardiac muscle
655,0005216,1,10,37.277272727272724,0.02925263452870587,ion channel activity
656,0050660,1,32,11.643939393939394,0.08523398007832955,flavin adenine dinucleotide binding
657,0016477,6,117,19.825964062184536,1.1225284935910011e-06,cell migration
658,0086004,1,10,37.277272727272724,0.02925263452870587,regulation of cardiac muscle cell contraction
659,0051384,1,42,8.86976911976912,0.10960918699521842,response to glucocorticoid
660,0032794,1,12,31.06313131313131,0.03447930302123037,GTPase activating protein binding
661,0042490,1,5,74.56212121212121,0.01606278677669752,mechanoreceptor differentiation
662,0008277,1,27,13.80162738496072,0.07279917892723022,regulation of G protein-coupled receptor signaling pathway
663,0002755,1,26,14.332750582750583,0.07029216091150367,MyD88-dependent toll-like receptor signaling pathway
664,0046638,1,9,41.42003367003367,0.026628779720874435,positive regulation of alpha-beta T cell differentiation
665,0060395,1,35,10.645238095238096,0.09261526696000551,SMAD protein signal transduction
666,0018119,1,4,93.20454545454545,0.013403551050886307,peptidyl-cysteine S-nitrosylation
667,0019899,4,251,6.048982365113191,0.005154295944328006,enzyme binding
668,0007052,1,29,12.84926854754441,0.07779310384423924,mitotic spindle organization
669,0001578,1,11,33.887741046831955,0.03186946941599283,microtubule bundle formation
670,0072574,1,4,93.20454545454545,0.013403551050886307,hepatocyte proliferation
671,0022011,1,11,33.887741046831955,0.03186946941599283,myelination in peripheral nervous system
672,0097025,4,4,381.48837209302326,3.4997827713633266e-09,MPP7-DLG1-LIN7 complex
673,0007269,3,24,47.3,5.3385945174590726e-05,neurotransmitter secretion
674,0045475,1,8,46.59848484848485,0.023997886307368772,locomotor rhythm
675,0001817,1,8,46.59848484848485,0.023997886307368772,regulation of cytokine production
676,0043507,1,26,14.332750582750583,0.07029216091150367,positive regulation of JUN kinase activity
677,0010739,1,7,53.256493506493506,0.021359935542157225,positive regulation of protein kinase A signaling
678,0046621,1,7,53.256493506493506,0.021359935542157225,negative regulation of organ growth
679,0032926,1,6,62.13383838383838,0.018714908646951245,negative regulation of activin receptor signaling pathway
680,0048024,1,10,37.277272727272724,0.02925263452870587,"regulation of mRNA splicing, via spliceosome"
681,0046790,1,8,46.59848484848485,0.023997886307368772,virion binding
682,0006296,1,31,12.019794721407624,0.08276033252357533,"nucleotide-excision repair, DNA incision, 5'-to lesion"
683,0071625,1,8,46.59848484848485,0.023997886307368772,vocalization behavior
684,0006897,1,79,4.712025316455696,0.19432230506882173,endocytosis
685,0007040,1,17,21.924688057041,0.047424100771552,lysosome organization
686,0014861,1,1,372.84090909090907,0.005382971101556653,regulation of skeletal muscle contraction via regulation of action potential
687,0005856,14,174,33.15889114266396,1.7100226511717504e-16,cytoskeleton
688,0007160,1,46,8.097826086956522,0.11917777972837947,cell-matrix adhesion
689,0043123,2,124,6.044324058113765,0.04570575555843069,positive regulation of I-kappaB kinase/NF-kappaB signaling
690,0033689,1,5,74.56212121212121,0.01606278677669752,negative regulation of osteoblast proliferation
691,0000166,1,37,10.06941031941032,0.09750325375196296,nucleotide binding
692,0050885,3,23,49.35752508361204,4.7547868852359455e-05,neuromuscular process controlling balance
693,0070300,1,7,53.256493506493506,0.021359935542157225,phosphatidic acid binding
694,0035259,1,14,26.624458874458874,0.039678040699299415,glucocorticoid receptor binding
695,0061951,1,4,93.20454545454545,0.013403551050886307,establishment of protein localization to plasma membrane
696,0005125,1,101,3.683993399339934,0.24084761600785723,cytokine activity
697,0007254,2,39,19.251125464865922,0.005518331294743324,JNK cascade
698,0030334,2,43,17.458902893662348,0.006615732626752577,regulation of cell migration
699,0060561,1,4,93.20454545454545,0.013403551050886307,apoptotic process involved in morphogenesis
700,0016080,1,3,124.27525252525253,0.010737182529247623,synaptic vesicle targeting
